data, m, k, r, theta
seq_eth, 2, 10.5, 1.24, 11.25

precision, recall, f1_score
0.338, 0.769, 0.469

members, duration
3 6, 846-1026
4 5, 846-990
2 3 6, 870-936 918-1008
11 12, 1050-1128
11 12 13, 1068-1248
14 15, 1086-1164
14 15 16, 1104-1188
15 16, 1104-1200
17 18, 1110-1182
17 18 20, 1122-1188
18 20, 1122-1248
17 20, 1128-1242
14 15 16 17 18 20, 1128-1194 1140-1248
14 15 16 18 20, 1134-1200
28 29, 1446-1554
33 34, 1536-1752
41 42, 2118-2190
43 44, 2130-2232
41 42 43 44, 2130-2292
45 46, 2196-2274 2220-2286
45 46 47, 2214-2280
53 54, 2862-2928
59 60, 3006-3144
61 62, 3156-3648
70 71 72 73, 4199-4361
74 75 76, 4223-4379
79 80, 4355-4445
84 85, 4631-4787
86 87, 4715-4787
88 89, 4727-4871
92 93, 4805-4901
92 93 94, 4841-4967
93 94, 4841-4979
103 104 105 107, 5111-5183
109 110, 5111-5291
106 107, 5111-5189
103 104 105, 5123-5189
117 118, 5567-6227
121 122, 6227-6371
126 127, 6419-6797
130 131, 6797-6959
138 139, 6887-7043
137 139, 6887-6995
142 143, 6977-7139
145 146, 7301-7433
149 150, 7391-7511
153 154, 7457-7595
153 154 155, 7535-7601
170 172, 8175-8283
178 179, 8373-8457
180 181, 8397-8553
178 179 182 183 184, 8397-8463 8439-8517
178 179 182 183, 8403-8499
183 184, 8439-8535
182 183 184, 8439-8529
185 186, 8457-8523
187 188, 8457-8625
186 187 188, 8463-8625
185 186 187 188, 8469-8535 8481-8607
192 193, 8709-8817
195 196, 8901-8967
196 197, 8907-9117
198 201, 8973-9045
202 203, 8973-9051 9021-9141
202 203 205, 8991-9081
204 206, 9015-9099 9057-9135
200 205, 9045-9129
210 211, 9105-9273
212 213 214, 9213-9285
212 214, 9225-9363
213 214, 9237-9363
217 218, 9303-9465
223 224, 9591-9657
227 228, 9627-9735
230 231, 9675-9903 9915-9981
239 240, 9915-10095
237 238 239 240 241 242, 9915-10005
241 242, 9915-10041
238 239 240 243, 9945-10041
237 238 239 240 243, 9945-10077
238 239 240, 9981-10095
237 238 239 240, 10017-10095
237 239, 10035-10101
245 246 249, 10101-10203
247 248 249, 10101-10233
247 248, 10173-10245
251 252 253, 10197-10311
255 256, 10221-10371 10323-10389
250 256, 10227-10293 10323-10389
250 255 256, 10233-10371
258 259, 10251-10443
252 253 254, 10251-10329
257 260, 10257-10389 10371-10437
252 254, 10269-10359
261 262, 10293-10425
265 266 267 268 269 270 272, 10299-10425
268 269 272, 10299-10365
267 268 269 272, 10299-10395
263 264, 10299-10515 10461-10665
250 255 256 260, 10311-10383
257 260 261 262, 10329-10425 10401-10473
267 268 269 270 272, 10347-10425
265 266 267 268 269 270, 10365-10437
275 278, 10365-10437 10419-10503
257 260 261, 10365-10431 10377-10461
269 270, 10365-10443
267 268, 10377-10509
265 266 267 268 270, 10377-10455
275 278 279, 10377-10455 10401-10479
276 280, 10383-10521
265 266 267 268, 10395-10479
275 278 279 281, 10395-10461
265 267 268, 10425-10509
275 278 283, 10443-10665
287 289, 10461-10527
300 301 302, 10665-10767
303 304, 10701-10887
307 308 309 310, 10779-10875
305 306, 10779-10851
313 314, 10809-10971
311 312, 10809-10953
307 308 309 310 312, 10815-10917
307 308 309 311 312, 10857-10923
308 309 311 312, 10857-10929
321 322 323, 11235-11307 11265-11415
322 323, 11235-11415
320 321 322 323, 11235-11301
321 322 323 324, 11247-11325
320 324, 11259-11415
325 326 327 328 329, 11283-11457
328 329, 11283-11481
327 328 329, 11289-11475
332 333, 11385-11505
334 335 336 337 338, 11391-11613
325 329, 11397-11463
342 345, 11859-12033
343 344, 11859-11991
346 347, 11871-12033
351 352 353, 11937-12105
352 353, 11937-12117
357 358, 12021-12381
350 353, 12033-12135
360 361, 12201-12279
360 361 362 363, 12219-12345
362 363, 12219-12357
364 365 366, 12243-12321
364 365, 12261-12381
361 362 363, 12267-12345
