data, m, k, r, theta
seq_eth, 2, 4.2, 2.13, 11.25

precision, recall, f1_score
0.29, 0.58, 0.39

members, duration
4 5, 846-990
2 3 6, 846-918 870-936 918-1008
11 12 13, 1068-1248
11 13 16, 1116-1182
14 17 18, 1128-1194
14 15 16 18, 1140-1248
11 12 13 16, 1140-1206
14 15 17 18 20, 1152-1242
11 12 16, 1164-1236
23 24, 1284-1374
28 29, 1446-1572
33 34, 1536-1752
36 37, 1812-1878
41 42 43 44, 2130-2292
43 45, 2190-2286
45 46, 2196-2304
46 47, 2214-2304
53 54, 2862-2928
59 60, 3006-3144
61 62, 3102-3192 3138-3648
70 71 72 73, 4199-4361
74 75 76, 4223-4379
79 80, 4355-4451 4403-4487
84 85, 4631-4787
86 87, 4715-4829
88 89, 4727-4871
92 93 94, 4805-4967
92 95, 4859-4925 4877-4943
104 105 106 107, 5111-5189
103 104 105, 5111-5189
109 110, 5111-5291
117 118, 5531-6227
121 122, 6227-6371
126 127, 6419-6797
126 128, 6479-6605
132 133, 6821-6923
130 131 133, 6869-6947
137 138 139, 6887-7007
142 143, 6977-7139
137 139, 6977-7043
145 146, 7301-7433
149 150, 7379-7511
150 151, 7397-7511
153 154 155, 7535-7601
170 172, 8151-8283
182 183 184, 8397-8529
179 180 181 182, 8403-8505
178 181 182 183, 8403-8517
178 179 181 182, 8403-8517
177 182 183 184, 8439-8505
177 178 182 183, 8439-8505
186 187 188, 8457-8625
185 186, 8457-8535
180 181 183, 8469-8541
185 186 187, 8487-8607
192 193, 8709-8817
195 196, 8901-9057
196 197, 8907-9117
198 201, 8955-9045
196 200, 8967-9099
200 203 205, 8991-9123
202 203 205, 8991-9111
171 198, 8997-9063
204 206, 9015-9135
171 201, 9039-9117
210 211, 9105-9273
207 208, 9129-9201
209 211, 9177-9243
212 213 214, 9237-9363
217 218, 9303-9465
223 224, 9525-9657
227 228, 9627-9735
230 231, 9675-9903 9915-9981
237 241 242, 9915-9987
237 238 243, 9957-10077
237 238 239 240, 9975-10041 9987-10089
238 244, 10005-10089
237 244, 10035-10101
247 248 249, 10101-10215
246 248 249, 10101-10197
245 246 249, 10101-10203
251 252 253, 10197-10311
252 254, 10215-10359
250 255 256, 10227-10389
252 253 254, 10245-10329
258 259, 10251-10443
256 257 260, 10269-10383
255 256 260, 10275-10383
238 252, 10293-10359
263 264, 10299-10515 10461-10665
263 268, 10299-10377 10365-10479
266 267 268 269 272, 10299-10371
266 267 268 269 270, 10299-10443
265 266 267 268 270, 10299-10413 10365-10455
257 260 261 262, 10323-10407 10407-10473
276 280, 10383-10521
275 278 279 281, 10395-10461
279 283, 10419-10497
265 267 268, 10425-10509
283 287, 10443-10665
275 281, 10449-10665
275 278 283, 10455-10665
287 289, 10461-10527
300 301 302, 10665-10767
303 304, 10701-10887
306 310, 10779-10845
305 306, 10779-10851
307 308 309 310, 10779-10917
313 314, 10809-10971
308 309 310 311 312, 10821-10917
319 320, 11205-11271
321 322 323, 11235-11415
320 321 324, 11247-11325 11301-11403
321 322 324, 11247-11313
319 321 322, 11277-11355
325 326 327 328 329, 11301-11457
332 333, 11385-11505
334 335 336 337 338, 11397-11505
340 341, 11613-11691 11637-11715
342 345, 11859-12045
343 344, 11859-11991
346 347, 11871-12033
351 352 353, 11937-12099
350 352 353, 12021-12117
364 365 366, 12243-12327
360 361 362 363, 12267-12345
357 363 365, 12279-12351
357 358 366, 12279-12345 12297-12381
357 358 365, 12303-12381
