data, m, k, r, theta, n
gveii, 2, 38, 0.8, 5.625, 1

precision, recall, f1_score
0.256, 0.874, 0.396

members, duration
3 4, 1-48
5 6, 1-71 44-107
9 10, 16-57 39-86 170-227 213-253 377-418 415-454
13 14, 1-43
15 16, 1-49 28-98
21 22, 22-64 32-95
23 26 27, 1-67
24 25, 42-94
26 27, 1-88
28 29, 33-75
28 29 30, 1-70 38-81
29 30, 1-70 38-82
34 35, 23-144
36 38, 39-105 110-192
37 42, 86-272
43 44, 236-305
47 61, 229-280 300-347
48 61, 167-209 183-225
51 52, 217-361
53 54, 243-302
55 56 57, 279-405
56 57, 258-405
60 62, 363-403
60 62 63, 260-318 301-351 345-383 366-416
60 62 63 72, 281-338
62 63, 260-353 337-392 366-416
64 68, 269-316 303-372
64 68 69, 279-340 335-379
64 68 69 70 71, 342-388
64 68 70 71, 351-397
65 67, 273-322
66 67, 303-353
68 69, 283-340 335-381
68 69 71, 344-388
68 71, 351-397
70 71, 302-406
73 74, 291-339 317-406
75 76, 304-355 439-492
75 76 77, 318-476
76 77, 318-476
79 80, 308-445
84 86, 376-430 401-470
87 88, 394-436 419-465 438-488 492-536 611-675 732-771
89 90, 417-506
91 92, 441-612 634-685 657-719 702-792
93 94, 442-493 471-513 499-548
93 94 95 96, 456-506 514-552
93 94 96, 469-508 476-536 511-551
94 95 96, 456-506 514-553
94 96, 469-508 476-536 511-551 516-555
95 96, 455-568
97 98, 476-526
99 100, 480-535 578-629
101 102, 503-574 547-604
104 105, 517-621
108 109, 633-677 657-772
108 109 113, 640-683
108 113, 646-690
112 113, 686-751
114 115, 638-738 749-793
116 117, 658-789
118 119, 727-803 769-837 809-925
120 121 122, 705-752
120 121 122 123, 715-774
121 122, 705-752
121 122 123, 715-810
121 123, 773-816
122 123, 715-837
126 127, 820-891
129 130, 786-953
131 132, 807-845 835-889 1279-1317 1316-1354
131 132 133, 808-854 819-857 830-872
131 132 133 134, 820-867
131 133, 853-896 893-983 963-1025 1142-1187 1159-1228 1235-1282 1253-1300 1330-1376
131 133 134, 946-1000 1230-1272
131 133 201, 1245-1290
132 133, 808-857 830-872 970-1008 1139-1187 1193-1231 1195-1235 1211-1256 1321-1363
132 133 134, 820-867 885-927 1219-1264
132 134, 874-922 890-960 933-981
133 134, 946-1000 1224-1271
133 161, 1073-1111
135 136, 803-910
137 138, 827-894 867-933
139 140, 828-945
141 142, 973-1017 990-1114
143 144, 1000-1043 1049-1091 1066-1144
145 146, 938-991 1003-1042
145 146 151 152, 960-1008
145 146 152, 954-997 971-1040
148 149, 949-1057
151 152, 954-1052
159 160, 1016-1067 1044-1084 1083-1162 1183-1225 1193-1231 1202-1243
159 160 170, 1194-1232 1201-1239
159 160 170 171, 1199-1238
159 170, 1424-1462 1447-1494 1972-2014
159 264, 1583-1623 1636-1678 1649-1696 1660-1720 1724-1783
160 170, 1194-1233 1201-1239
160 170 171, 1199-1238
160 171, 1211-1257
161 162, 1112-1151 1128-1202
163 165, 1012-1144
164 165, 1017-1073 1045-1103
164 165 166, 1066-1109 1081-1149
164 166, 1072-1118 1112-1151
166 167, 1026-1070
166 167 168 169, 1033-1083
167 168 169, 1033-1091 1092-1152
168 169, 1033-1153
170 264, 1431-1469
170 278, 1259-1298
170 398, 1966-2006 2006-2057 2057-2098
171 264, 1629-1671 1935-1978 1961-2003
171 285, 1650-1714 1897-1943
171 285 395, 1906-1950
172 173, 1088-1141 1107-1174 1147-1217
174 175, 1078-1226 1290-1336 1323-1368 1480-1524 1489-1533
174 175 204, 1487-1526
174 204, 1340-1378 1351-1393
177 178 179, 1100-1208
178 179, 1100-1208
181 182, 1117-1157 1273-1312
181 182 183, 1120-1277 1247-1310
181 182 183 187, 1240-1284
182 183, 1120-1310
184 185, 1120-1232
186 187, 1144-1185 1245-1301
188 193, 1172-1221 1196-1235
192 193, 1172-1266 1247-1319 1288-1342
192 193 203, 1229-1284
193 203, 1229-1284
194 195, 1171-1227
194 195 197 198, 1269-1308
194 195 198, 1190-1306
195 197 198, 1269-1308
195 198, 1193-1306
196 197, 1214-1313
196 197 198, 1200-1238 1213-1251
197 198, 1192-1251
199 200, 1188-1309
201 202, 1187-1246 1238-1277 1269-1320 1338-1396 1416-1457 1437-1479 1445-1516 1492-1601
207 208, 1229-1330
209 210, 1233-1397
209 225 226, 1363-1407
211 212, 1236-1336
213 214, 1229-1316 1285-1401
215 216, 1245-1403
217 218, 1230-1358
221 222, 1265-1314 1331-1384
223 224, 1286-1333 1304-1417 1385-1432
223 224 227, 1380-1422
224 227, 1380-1422
225 226, 1280-1412
233 234, 1226-1268 1254-1318 1286-1338
235 236, 1340-1431 1409-1471 1438-1477
238 239, 1366-1447
240 241, 1378-1506
240 241 261, 1469-1524
241 261, 1469-1527
242 243, 1384-1508
245 246, 1405-1503 1486-1535
247 248, 1419-1475 1444-1552 1665-1762
249 251, 1413-1453
249 251 252, 1416-1480
249 252, 1443-1511
251 252, 1416-1507
254 255, 1433-1560
256 258 259, 1436-1617
258 259, 1436-1618
263 269, 1518-1559 1533-1572
263 269 274, 1522-1570
265 266, 1499-1565 1608-1665 1633-1676 1644-1688 1748-1814 1781-1862 1826-1894 1924-1968 1938-1989 2013-2076 2062-2113 2091-2138
265 266 267, 1546-1599 1639-1677 1642-1681 1777-1818 1825-1863 2076-2121
265 267, 1641-1679 1739-1784 2084-2128 2132-2173
266 267, 1539-1624 1592-1631 1639-1680
269 274, 1522-1570 1540-1579
271 272, 1463-1515 1480-1533 1520-1601 1575-1618 1591-1633 1606-1652 1627-1687 1731-1769 1850-1920
271 272 279 280, 1478-1517 1496-1556
271 272 280, 1519-1557
272 279 280, 1478-1517 1501-1556
275 276, 1500-1664
277 278, 1565-1605
279 280, 1478-1617 1585-1625
281 282, 1494-1561 1529-1643 1702-1776 1818-1881
281 282 353, 1809-1855
281 353, 1805-1846
283 284, 1541-1584
283 284 291, 1539-1578
284 291, 1539-1578
285 395, 1906-1982
287 307, 1618-1658
287 307 310, 1614-1655
287 308 309 310, 1589-1628
287 310, 1591-1651
289 290, 1565-1603 1570-1615 1582-1632
291 293, 1624-1667
291 293 294, 1555-1661 1630-1700
293 294, 1550-1661 1630-1708
295 301, 1771-1818 1807-1848
296 297, 1640-1709
298 299, 1668-1706 1674-1714 1682-1731 1699-1774
298 304 305, 1657-1695
302 303, 1604-1673 1647-1743
304 305, 1616-1702 1675-1784
304 305 306, 1665-1712
305 306, 1669-1712
308 309, 1596-1652
308 309 310, 1571-1633
309 310, 1571-1633
311 312, 1562-1625 1605-1673
311 312 313 314 315 316 330, 1588-1626
311 312 313 314 316 330, 1589-1627
311 312 313 316 330, 1590-1637
311 312 313 316 330 331, 1600-1639
311 312 313 316 331, 1602-1642
311 312 314 315 316 330 331 332, 1752-1793
311 312 330 331 332, 1661-1712 1676-1779 1751-1789
311 312 330 332, 1641-1698
