data, m, k, r, theta
seq_eth, 2, 10.5, 1.5, 11.25

precision, recall, f1_score
0.15, 0.66, 0.25

members, duration
2 3, 840-900 852-918 876-936 924-1002
2 3 6, 948-1008
2 6, 948-1008
3 6, 846-1026
4 5, 846-990
11 12, 1050-1116 1122-1248
11 12 13, 1068-1176
11 13, 1068-1248
11 16, 1104-1176
12 13, 1068-1176
14 15, 1086-1188 1140-1200
14 15 18, 1134-1194 1146-1248
14 17 18, 1182-1248
14 17 18 20, 1152-1236
14 18, 1116-1188
14 18 20, 1134-1248
14 20, 1134-1248
15 16, 1104-1248
15 18, 1110-1170 1134-1194 1146-1248
17 18, 1110-1176 1182-1248
17 18 20, 1122-1236
17 20, 1122-1236
18 20, 1122-1248
23 24, 1284-1374
28 29, 1446-1572
33 34, 1536-1752
41 42, 2118-2184
41 42 44, 2130-2292
41 44, 2130-2292
42 43, 2232-2292
42 43 44, 2130-2286
42 44, 2130-2292
43 44, 2130-2286
45 46, 2196-2304
46 47, 2214-2304
53 54, 2862-2928
59 60, 3006-3144
61 62, 3144-3648
70 71 72, 4199-4355
70 71 72 73, 4301-4361
70 72, 4199-4355
70 72 73, 4301-4361
70 73, 4301-4361
71 72 73, 4199-4361
71 73, 4199-4361
72 73, 4199-4361
74 75 76, 4223-4379
74 76, 4223-4379
75 76, 4223-4379
79 80, 4355-4439 4409-4475
84 85, 4631-4787
86 87, 4715-4823
88 89, 4727-4871
92 93, 4805-4937
92 93 94, 4883-4967
92 94, 4883-4967
92 95, 4877-4943
93 94, 4805-4979
103 104, 5111-5189
104 105, 5129-5189
104 105 106, 5111-5183
104 106, 5111-5189
105 106 107, 5111-5183
105 107, 5111-5189
106 107, 5111-5189
109 110, 5111-5291
117 118, 5531-6227
121 122, 6227-6371
126 127, 6419-6797
126 128, 6521-6599
130 131, 6797-6959
131 133, 6875-6941
132 133, 6821-6887
137 139, 6887-7013
138 139, 6887-7043
142 143, 6977-7139
145 146, 7301-7433
149 150, 7379-7511
150 151, 7397-7511
153 154, 7457-7601
154 155, 7469-7601
170 172, 8151-8283
177 178, 8439-8505
177 184, 8433-8505
178 179, 8373-8505
178 179 182, 8451-8517
178 182, 8397-8505
178 182 183, 8451-8517
178 183, 8451-8517
179 180 181, 8397-8499 8463-8523
179 181, 8397-8523
179 182, 8451-8523
180 181, 8397-8553
181 182, 8397-8493
181 183, 8475-8535
182 183, 8397-8499
182 183 184, 8445-8529
182 184, 8445-8529
183 184, 8397-8535
185 186, 8457-8535 8487-8601
186 187, 8457-8625
187 188, 8457-8625
192 193, 8709-8817
195 196, 8901-9009
196 197, 8907-9117
198 201, 8955-9039
200 203, 8973-9033
200 203 205, 9015-9075
200 205, 9015-9129
202 203, 8973-9141
203 205, 8991-9129
204 206, 9015-9135
210 211, 9105-9273
212 213, 9213-9297
212 213 214, 9243-9363
212 214, 9213-9363
213 214, 9243-9363
217 218, 9303-9465
223 224, 9525-9657
227 228, 9627-9735
230 231, 9675-9897 9921-9981
234 235, 9825-9885
237 238, 9915-10005 9957-10035
237 238 239, 9981-10095
237 238 243, 9951-10011
237 239, 9981-10065 10041-10101
237 239 240, 10011-10095
237 240, 10011-10095
237 241, 9915-9999 9951-10023
237 243, 9951-10011 9981-10077
238 239, 9915-10095
238 243, 9951-10065
239 240, 9915-10095
241 242, 9915-10041
245 246, 10101-10203
246 248 249, 10101-10161
246 249, 10101-10203
247 248, 10107-10173 10161-10233
247 248 249, 10101-10161 10119-10215
247 249, 10101-10161 10119-10215
248 249, 10101-10215 10167-10233
250 255 256, 10227-10389
250 256, 10227-10389
251 252, 10197-10257
251 252 253, 10203-10311
251 253, 10203-10311
252 253, 10197-10329
252 254, 10239-10359
255 256, 10221-10371 10323-10389
255 256 260, 10317-10377
255 260, 10317-10377
256 257, 10275-10341
256 257 260, 10287-10353 10305-10377
256 260, 10287-10383
257 260, 10257-10473
257 261, 10299-10473
258 259, 10251-10443
260 262, 10359-10473
261 262, 10293-10473
263 264, 10299-10527
265 266 267, 10401-10479
265 266 267 270, 10299-10455
265 267, 10401-10479
265 267 268, 10425-10509
265 267 270, 10299-10455
265 268, 10425-10509
265 270, 10299-10455
266 267 268, 10389-10479
266 267 268 269, 10299-10443
266 268, 10389-10479
266 268 269, 10299-10443
266 269 270, 10299-10443
266 270, 10299-10455
267 268, 10389-10509
267 268 269, 10311-10443
267 268 269 272, 10299-10365
267 269 270, 10299-10443
267 270, 10299-10455
267 272, 10299-10365
268 269, 10329-10443
268 269 272, 10299-10383
268 272, 10299-10383
269 270, 10299-10443
269 272, 10299-10425
275 278, 10365-10431 10419-10665
275 278 279, 10377-10473
275 279, 10377-10473
276 280, 10383-10521
278 279, 10377-10449 10401-10479
278 279 281, 10395-10455
278 281, 10395-10455
278 283, 10425-10665
279 281, 10395-10461
279 283, 10431-10497
287 289, 10461-10521
300 301 302, 10665-10767
300 302, 10665-10767
301 302, 10665-10767
303 304, 10701-10887
305 306, 10785-10851
307 308 309, 10779-10893 10863-10923
307 308 309 310, 10839-10917
307 309, 10779-10893 10863-10923
307 309 310, 10839-10917
307 310, 10839-10917
308 309 310, 10779-10899
308 309 310 312, 10845-10917
308 309 312, 10863-10929
308 310, 10779-10899
308 310 312, 10845-10917
308 312, 10833-10929
309 310, 10779-10881
309 310 311, 10827-10899
309 310 311 312, 10845-10917
309 311 312, 10809-10929
309 312, 10809-10929
310 311, 10827-10899
310 311 312, 10845-10917
310 312, 10845-10917
311 312, 10809-10953
313 314, 10809-10971
319 320, 11205-11265
320 321, 11235-11301
320 321 324, 11247-11307 11259-11325
320 324, 11247-11403 11355-11415
321 322, 11235-11337
321 322 323, 11283-11415
321 323, 11283-11415
321 324, 11247-11337
322 323, 11235-11415
325 326 327, 11289-11361
325 326 327 329, 11307-11403 11373-11433 11385-11457
325 326 329, 11283-11343 11349-11427 11379-11439
325 327, 11289-11361
325 327 329, 11307-11403 11373-11433 11385-11463
325 329, 11283-11463
