data, m, k, r, theta
seq_eth, 2, 8.9, 1.24, 5.625

precision, recall, f1_score
0.296, 0.769, 0.427

members, duration
4 5, 846-978 936-990
3 6, 852-972 930-984 942-1008
2 3, 936-990
11 12, 1074-1134
11 12 13, 1086-1164 1128-1248
14 15, 1086-1152
14 15 16, 1104-1212
15 16, 1104-1218
17 18, 1110-1164
11 13, 1116-1176
17 18 20, 1122-1182
18 20, 1122-1248
17 20, 1134-1218
14 15 16 17 20, 1164-1218
14 15 16 17 18 20, 1170-1242
15 16 18 20, 1170-1248
14 15 16 18 20, 1194-1248
28 29, 1446-1566
33 34, 1536-1752
42 43 44, 2130-2262
41 42 43 44, 2130-2256 2238-2292
43 44, 2130-2184
45 46, 2196-2250
42 44, 2214-2286
41 44, 2226-2286
53 54, 2862-2928
59 60, 3006-3144
61 62, 3174-3648
71 72 73, 4199-4283 4241-4301 4259-4319 4283-4337
72 73, 4199-4361
70 71 72 73, 4199-4301 4259-4337 4301-4355
74 75 76, 4223-4379
70 71, 4253-4307 4289-4349 4307-4361
79 80, 4355-4421
84 85, 4631-4709 4691-4787
88 89, 4727-4871
92 93, 4805-4913 4871-4937
92 93 94, 4865-4919 4889-4967
93 94, 4889-4979
98 99, 4937-5111
109 110, 5111-5291
106 107, 5111-5189
103 104 105 107, 5111-5165
103 104 105, 5117-5189
121 122, 6227-6371
126 127, 6419-6797
130 131, 6797-6899 6863-6959
138 139, 6887-7025
137 139, 6887-6977
142 143, 6977-7133
145 146, 7301-7433
149 150, 7379-7439 7409-7487 7445-7511
153 154, 7457-7601
170 172, 8199-8283
178 179, 8373-8457
180 181 182 183, 8397-8451
182 183, 8397-8505
180 181, 8403-8553
178 179 182 183, 8409-8463 8427-8505
178 182 183, 8415-8475
183 184, 8457-8535
187 188, 8457-8625
178 179 182 183 184, 8457-8517
182 183 184, 8457-8529
186 187 188, 8475-8625
185 186 187 188, 8517-8571 8535-8589
192 193, 8709-8817
196 197, 8907-8961 8931-9117
202 203, 8973-9057 9045-9141
202 203 205, 9009-9093
204 206, 9015-9075 9075-9135
200 205, 9057-9117
210 211, 9105-9267
212 213, 9213-9273
212 214, 9237-9345
213 214, 9255-9363
217 218, 9303-9465
227 228, 9627-9735
230 231, 9675-9849 9807-9891 9927-9981
234 235, 9825-9879
238 239 240, 9915-10011 9993-10071 10029-10083
239 240, 9915-10089
241 242, 9915-10041
237 238 239 240, 9915-9969 9927-10011 9969-10029 9993-10047 10029-10089
237 238 239 240 241 242, 9921-9975
237 238, 9963-10017 9981-10035
237 238 239 240 243, 9987-10041 10005-10071
237 238 243, 10023-10077
237 239, 10041-10101
245 246, 10101-10155 10149-10203
247 248 249, 10101-10185
245 246 249, 10107-10197
247 248, 10143-10221
251 252 253, 10197-10263 10227-10281
251 252, 10215-10275
255 256, 10221-10335 10299-10383
252 253, 10227-10311
250 255 256, 10239-10383
258 259, 10251-10413 10377-10437
257 260, 10257-10395 10371-10425 10383-10455
251 253, 10257-10311
252 253 254, 10263-10329
261 262, 10293-10389
267 268 272, 10299-10365
263 264, 10299-10497 10461-10521
265 266 267 268 272, 10299-10353
265 266 267 268 270 272, 10305-10365
265 266 267 268 270, 10317-10371 10341-10407 10365-10425 10383-10437
265 266 267 268 269 270, 10323-10389 10359-10413
267 268 269, 10323-10383
267 268 269 270, 10335-10389
250 256, 10335-10389
257 261, 10347-10407 10365-10419
269 270, 10353-10437
257 260 261, 10359-10413 10377-10431 10407-10461
266 267 268 270, 10365-10455
267 268, 10365-10497
275 278, 10365-10419 10443-10503 10473-10665
278 279, 10377-10431 10407-10473
265 270, 10377-10431
275 279, 10377-10437 10407-10461
275 278 279, 10389-10443
279 281, 10395-10455
275 278 279 281, 10395-10449
275 279 281, 10401-10455
266 267 268, 10407-10479
257 260 262, 10413-10473
265 266 267 268, 10425-10479
276 280, 10443-10503
265 267 268, 10443-10497 10455-10509
265 267, 10449-10503
275 278 283, 10455-10521
300 301, 10665-10737
300 301 302, 10689-10767
303 304, 10701-10887
307 308 309 310, 10779-10875
313 314, 10809-10971
311 312, 10809-10953
307 308 309 310 312, 10827-10917
307 308 309 311 312, 10869-10923
308 309, 10875-10929
321 322 323, 11235-11307 11271-11337 11301-11415
322 323, 11235-11337
320 321 322 323, 11247-11301
321 322 323 324, 11259-11319
320 324, 11265-11379
328 329, 11283-11481
325 326 327, 11283-11343 11307-11361
321 322, 11289-11349
325 326, 11295-11355 11349-11403
325 326 327 328 329, 11313-11397 11361-11457
327 328 329, 11319-11475
325 326 329, 11355-11409
332 333, 11385-11505
334 335 336 337 338, 11391-11613
325 329, 11409-11463
343 344, 11859-11991
346 347, 11871-12033
342 345, 11901-12009
351 352 353, 11937-12021 11997-12069 12039-12099
352 353, 11937-12099
357 358, 12021-12105 12063-12123 12087-12369
350 353, 12039-12135
360 361, 12201-12273 12237-12345
362 363, 12219-12357
360 361 362 363, 12225-12285
364 365 366, 12243-12303
364 365, 12255-12363
357 358 366, 12321-12381
