data, m, k, r, theta
seq_eth, 2, 4.2, 1.524, 11.25

precision, recall, f1_score
0.27, 0.54, 0.36

members, duration
2 3, 834-918 870-936 918-1008
3 6, 846-1026
4 5, 846-990
11 12 13, 1068-1164
15 16, 1104-1248
11 16, 1116-1188 1134-1200
14 15 18, 1140-1248
14 17 18 20, 1140-1212
14 17 18, 1182-1248
23 24, 1284-1374
28 29, 1446-1572
33 34, 1536-1752
41 42 44, 2130-2292
42 43 44, 2130-2280
45 46, 2196-2304
46 47, 2214-2304
53 54, 2862-2928
59 60, 3006-3144
61 62, 3138-3648
71 72 73, 4199-4361
70 71 72, 4199-4361
74 75 76, 4223-4319 4265-4379
79 80, 4355-4451 4403-4475
84 85, 4631-4787
86 87, 4715-4817
88 89, 4727-4871
92 93, 4805-4967
93 94, 4805-4979
103 104, 5111-5189
109 110, 5111-5291
105 106 107, 5111-5183
104 105 106, 5111-5183
117 118, 5531-6227
121 122, 6227-6371
126 127, 6419-6797
126 128, 6533-6605
130 131, 6797-6959
131 133, 6881-6947
137 139, 6887-7013
138 139, 6887-7043
142 143, 6977-7139
145 146, 7301-7433
149 150, 7379-7511
150 151, 7397-7511
153 154, 7457-7601
154 155, 7481-7601
170 172, 8151-8283
178 179, 8373-8517
181 182, 8397-8481
178 182, 8397-8517
179 180 181, 8397-8499
177 184, 8433-8499
182 183 184, 8451-8529
187 188, 8457-8625
186 187, 8457-8625
185 186, 8457-8535 8481-8607
179 182, 8457-8523
192 193, 8709-8817
195 196, 8901-9015
196 197, 8907-9117
198 201, 8955-9045
202 203, 8973-9141
203 205, 8991-9123
200 203 205, 9015-9081
204 206, 9015-9135
210 211, 9105-9273
212 213 214, 9237-9321 9273-9363
217 218, 9303-9465
223 224, 9525-9657
227 228, 9627-9735
230 231, 9675-9903 9915-9981
237 241, 9915-10023
241 242, 9915-10041
237 238 243, 9957-10059
237 238 239, 9987-10095
237 239 240, 10023-10095
245 246, 10101-10203
246 249, 10101-10203
247 248, 10101-10245
248 249, 10101-10233
251 252 253, 10209-10311
250 255 256, 10227-10389
252 254, 10233-10359
258 259, 10251-10443
257 260, 10257-10473
256 257 260, 10287-10383
257 261, 10293-10473
261 262, 10293-10473
265 266 267 270, 10299-10419 10365-10455
263 264, 10299-10515 10461-10665
268 269 272, 10299-10383
266 267 268 269, 10299-10443
266 267 269 270, 10299-10419 10365-10443
255 256 260, 10317-10383
260 262, 10371-10473
275 278 279, 10377-10473
276 280, 10383-10521
278 279 281, 10395-10461
265 267 268, 10425-10509
278 283, 10431-10665
279 283, 10431-10497
287 289, 10461-10527
300 301 302, 10665-10767
303 304, 10701-10887
305 306, 10779-10851
307 308 309, 10809-10923
313 314, 10809-10971
311 312, 10809-10953
309 310 311 312, 10845-10917
308 309 310 312, 10845-10917
319 320, 11205-11271
320 321 324, 11247-11325
325 326 329, 11283-11457
321 322 323, 11295-11415
326 327 328 329, 11301-11457
325 326 327 329, 11307-11385
332 333, 11385-11505
334 335 336 337, 11391-11535
336 337 338, 11397-11613
340 341, 11613-11679
343 344, 11859-11991
342 345, 11859-12045
346 347, 11871-12033
351 352, 11937-12105
352 353, 11937-12117
357 358, 12021-12381
350 353, 12021-12135
365 366, 12243-12327
364 365, 12243-12381
360 361 362, 12249-12345
360 362 363, 12249-12345
358 366, 12279-12345 12297-12381
